date,v6_1_IC12,v6_2_ir_expanding,v7_0
2025-05-21,1.896738231490976,1.7049880528392518,1.3532950302623814
2025-05-22,1.8928454660304075,1.700096519602514,1.3521302676808575
2025-05-23,1.884783343113768,1.6931551063021277,1.350474062592079
2025-05-26,1.8791583742998204,1.6866862632979762,1.3489261823075906
2025-05-27,1.8724453634255112,1.6831645909560637,1.3480812457955285
2025-05-28,1.8670777495501751,1.6776943877126698,1.3467668862059674
2025-05-29,1.877638157877383,1.6892196304921288,1.349542448092186
2025-05-30,1.871453591490992,1.6789853174020055,1.3470895450428362
2025-06-03,1.8774292664219598,1.7043823075699474,1.35320252642085
2025-06-04,1.8880086183956963,1.711076779499295,1.3547970588718636
2025-06-05,1.8852247594920317,1.7228881661324602,1.3576026662058303
2025-06-06,1.8891117242160451,1.7423312768363384,1.3621989051463137
2025-06-09,1.8960682253742942,1.7514978343398644,1.3643488994834303
2025-06-10,1.8936635804648765,1.7528800256883912,1.364671901523444
2025-06-11,1.9085664074472197,1.7555242234718311,1.3652894787159926
2025-06-12,1.9137547213046484,1.745203763350517,1.3628815799076346
2025-06-13,1.8975075269336774,1.7361742768540642,1.3607661614538467
2025-06-16,1.907083136877573,1.7424636560168278,1.36224499473493
2025-06-17,1.905539001020231,1.7368421709433506,1.3609265442964582
2025-06-18,1.9164518043030943,1.7405145908029507,1.3617898168065936
2025-06-19,1.8979753335112792,1.7169221693662382,1.356252158098745
2025-06-20,1.8975629949553967,1.7091387162282878,1.3544076379502803
2025-06-23,1.903174779138414,1.7274816753145565,1.3587684034609715
2025-06-24,1.9259072553605285,1.7390466213753564,1.361497361490402
2025-06-25,1.947259234240968,1.7514768853053708,1.3644168527798235
2025-06-26,1.9570776615281311,1.7463975419103759,1.3632297959958035
2025-06-27,1.9557962591218565,1.7423039686238007,1.362271168717232
2025-06-30,1.9577875853205169,1.741522229991442,1.3620878011729607
2025-07-01,1.9603280594872816,1.7451899379939866,1.3629483828369493
2025-07-02,1.9618043254924553,1.7456183052610343,1.3630487459770018
2025-07-03,1.9649831402816433,1.7462093289629168,1.3631871944762983
2025-07-04,1.9604575410471101,1.7415480216269297,1.362095532492043
2025-07-07,1.959229179253134,1.7357962864667822,1.3607459723303204
2025-07-08,1.9711128610722277,1.746144997110213,1.3631797774553776
2025-07-09,1.9680689983740405,1.741619630626596,1.3621199190668272
2025-07-10,1.9847929388342878,1.7489548896060458,1.3638409898778794
2025-07-11,1.9939950490898928,1.7575759427233313,1.3658578078679506
2025-07-14,1.9944124817215367,1.76142407858296,1.3667549536950832
2025-07-15,1.986679317309448,1.7603554150367173,1.366506188866655
2025-07-16,1.988071991614256,1.765394993970355,1.3676798068320852
2025-07-17,1.9973633034289766,1.7727207277806547,1.3693824158635135
2025-07-18,2.0115632546976303,1.7859436362062708,1.3724467256559445
2025-07-21,2.023380149654576,1.7966207174431663,1.374908235339576
2025-07-22,2.041736837700252,1.809479110367197,1.3778602958640103
2025-07-23,2.048851857949385,1.823026163972218,1.3809549898863984
2025-07-24,2.042440042218168,1.813098338056272,1.3786988707464278
2025-07-25,2.0328025044204545,1.7995186330284862,1.3756010259808291
2025-07-28,2.028008521548422,1.7968608418977687,1.374991519615212
2025-07-29,2.020441281030549,1.7881431572525697,1.3729902390187967
2025-07-30,2.02623311587534,1.791500151559976,1.3737635194574151
2025-07-31,2.0168648218008833,1.7761876829643517,1.3702409335288812
2025-08-01,2.005397075478506,1.7774506179319092,1.370533221084785
2025-08-04,2.0149096152808923,1.7887173874134166,1.3731394507678367
2025-08-05,2.0297949797179204,1.7993026061296522,1.3755772279454748
2025-08-06,2.0305747399295733,1.8000786278712049,1.3757552098756574
2025-08-07,2.0369031217555156,1.8070810516763536,1.3773607432477883
2025-08-08,2.0360231168412612,1.7999018764572001,1.3757191487924783
2025-08-11,2.030991722582437,1.7908254122457774,1.3736379244020307
2025-08-12,2.026998339878188,1.7917119316359504,1.3738419236272035
2025-08-13,2.0458251183339358,1.806106845678623,1.3771532265296922
2025-08-14,2.0447453215956513,1.8043506184715392,1.3767514905021905
2025-08-15,2.041117657233346,1.794270955617495,1.3744442020989276
2025-08-18,2.0408395594289077,1.7981737644835472,1.3753410888820055
2025-08-19,2.032945562520021,1.7934289649682884,1.3742523646673492
2025-08-20,2.02483330343787,1.7943828265898938,1.374471639578371
2025-08-21,2.027895862632309,1.7927263374456168,1.374090985464376
2025-08-22,2.0266798747968284,1.7952812265398321,1.3746784677810955
2025-08-25,2.0554772640178762,1.8198896303487895,1.3803313942991045
2025-08-26,2.0511364978575046,1.8132855801842998,1.378828702440287
2025-08-27,2.0456007187271834,1.794689819363414,1.374586617953913
2025-08-28,2.043909561823939,1.7904830468350954,1.3736200041424655
2025-08-29,2.0497959328047286,1.7878913441392523,1.3730235146072935
2025-09-01,2.0832806751519173,1.7953073371126242,1.374732063524986
2025-09-02,2.0879581990887606,1.7938476603707534,1.3743967452686714
2025-09-03,2.090580348093226,1.789332139829889,1.373358844971172
2025-09-04,2.0869106402589255,1.7982020204350173,1.3754012040243186
2025-09-05,2.0998179765610945,1.8045941125527583,1.3768679509907438
2025-09-08,2.1094644152605744,1.8133953939251533,1.3788825096383104
2025-09-09,2.128579820223926,1.8170560539563,1.3797175652650517
2025-09-10,2.1334400975075476,1.8196978142390867,1.3803193435741101
2025-09-11,2.130776619343486,1.826065200822921,1.3817683248501615
2025-09-12,2.1472552489493246,1.8427143679294076,1.3855478106646624
2025-09-15,2.1475792136902436,1.8386972318096013,1.3846416581562526
2025-09-16,2.165326027934211,1.8459026178760631,1.3862694755377312
2025-09-17,2.1569091896788057,1.8383129608696462,1.3845595299963076
2025-09-18,2.136292272366226,1.8441918620062059,1.3858878710515783
2025-09-19,2.1487083170929284,1.842323208386939,1.3854665898758787
2025-09-22,2.185799289919872,1.8692413181480094,1.3915394887407682
2025-09-23,2.191716343973519,1.8660751725152358,1.3908323863513121
2025-09-24,2.2032426705878208,1.8666085221161326,1.3909516419808443
2025-09-25,2.1936998062793154,1.8625708062813093,1.3900489994496832
2025-09-26,2.1993410598763417,1.8579625276234557,1.3890172427321508
2025-09-29,2.230379516098821,1.871416293815939,1.3920346630961045
2025-09-30,2.229751655677412,1.8668637041124234,1.3910187433306695
2025-10-09,2.2564362349871305,1.873956550693647,1.3926042285243103
2025-10-10,2.2210578785871813,1.833422399505285,1.3835675146810256
2025-10-13,2.1969117885401896,1.811301409364847,1.3785595225196206
2025-10-14,2.1640032547554533,1.7565755807692538,1.3660641733058163
2025-10-15,2.200900841319828,1.7877291522127516,1.3733324818748418
2025-10-16,2.2036056710552794,1.7929266085282272,1.3745302867390181
2025-10-17,2.1595895056396066,1.7472768384281538,1.3640311969346566
2025-10-20,2.213867799345081,1.782944740053323,1.3723845607764782
2025-10-21,2.242495767187522,1.8361695685298869,1.384675171563837
2025-10-22,2.2512255354388633,1.822454630254889,1.3815723969343472
2025-10-23,2.2457020423507577,1.821256945117195,1.3813000134084716
2025-10-24,2.2643262052796063,1.8671592241566934,1.3917441441209546
2025-10-27,2.295583684817138,1.9108122519214548,1.401505579296714
2025-10-28,2.298077696105388,1.907593655781816,1.4007973652203174
2025-10-29,2.321980064235054,1.9322971400421518,1.4062394952397932
2025-10-30,2.2891047746220208,1.8953709835784185,1.398177533357641
2025-10-31,2.278511040691023,1.8707467309304404,1.3927280867121419
2025-11-03,2.2918900608331616,1.8692963663500937,1.3924041577504673
2025-11-04,2.2784012716592277,1.855580880413121,1.3893392345010582
2025-11-05,2.2822946535959834,1.8578293975160791,1.3898442978583434
2025-11-06,2.30377119255174,1.8889470318944415,1.3968280392225556
2025-11-07,2.2950826410908483,1.8775237681738655,1.3942938757767445
2025-11-10,2.338987939201626,1.8833578872327235,1.3955936425140087
2025-11-11,2.3319472165626625,1.8674379532738856,1.3920545766615529
2025-11-12,2.343326735197113,1.8764358971352808,1.3940667927425485
2025-11-13,2.3614471951997764,1.8926408884561405,1.39767856125192
2025-11-14,2.323344399663624,1.8605241274363333,1.3905632798573309
2025-11-17,2.308318825879103,1.8467639728672132,1.3874779612548769
2025-11-18,2.2801402084309235,1.834684835208303,1.3847554361993308
2025-11-19,2.2755421110576,1.8340135325998546,1.3846034335362232
2025-11-20,2.263184220652637,1.8241723293542844,1.3823745246058794
2025-11-21,2.224631996165502,1.7883726498918708,1.3742357269580583
2025-11-24,2.245204488409712,1.8009370245732648,1.3771321723787209
2025-11-25,2.2539108291623435,1.811273264284898,1.3795033327337058
2025-11-26,2.267937183261227,1.8250198762798548,1.3826442442849498
2025-11-27,2.2601930053509833,1.8218638373233462,1.3819269349852532
2025-11-28,2.267653899346799,1.8326925527487166,1.3843910862370166
2025-12-01,2.2954470916195544,1.8403963569749966,1.3861368909905167
2025-12-02,2.291050235419177,1.8343776582764193,1.3847769545392894
2025-12-03,2.2726455394806604,1.836610379405381,1.385282600814147
2025-12-04,2.274247010445246,1.838990327375406,1.3858211310136965
2025-12-05,2.2800847597212903,1.8472165816489223,1.387680866244213
2025-12-08,2.276175804235922,1.8579165110344489,1.3900922922934322
2025-12-09,2.2444593785135303,1.849688570670681,1.3882454499170616
2025-12-10,2.249256961976378,1.857317164758802,1.389963094908768
2025-12-11,2.234351515326404,1.8326273598635423,1.3844199515604914
2025-12-12,2.243996318139801,1.8402662460362522,1.3861511425254653
2025-12-15,2.2349644060582174,1.820192168863398,1.381614999170954
2025-12-16,2.217827152580953,1.7952040664648268,1.3759248411208438
2025-12-17,2.2481743319924745,1.8293455219685706,1.3837751035423405
2025-12-18,2.245123824344715,1.814020583462437,1.3802974223530673
2025-12-19,2.2742394380380024,1.835482465818342,1.3851965587517554
2025-12-22,2.2983997717402693,1.8611341565143182,1.3910041817075631
2025-12-23,2.288909004034752,1.8539171430709798,1.389385991662963
2025-12-24,2.2968551942053455,1.858355366701883,1.3903838365392065
2025-12-25,2.295083580508373,1.860411045636526,1.3908452417389419
2025-12-26,2.3153133335558844,1.8551095938802955,1.3896562304771423
2025-12-29,2.2937074769255026,1.845239464056861,1.387438126363509
2025-12-30,2.3064162514366595,1.8425717164807318,1.386836361426643
2025-12-31,2.292314986060553,1.8313063636926485,1.3842926556813948
2026-01-05,2.337450605217875,1.8673647357290595,1.3924696609999119
2026-01-06,2.3517987939814047,1.8788273530176511,1.3950339185075036
2026-01-07,2.3486897117979693,1.8763435399193675,1.394480647311972
2026-01-08,2.3333867876770804,1.864118194582403,1.3917549192483625
2026-01-09,2.3450948613496347,1.8734716516568075,1.3938499129992599
2026-01-12,2.3436552768001135,1.8723215826817132,1.3935932199973464
2026-01-13,2.3547660537671895,1.8811978656921662,1.3955752397427623
2026-01-14,2.3372324814794108,1.8671904789655909,1.3924578065722886
2026-01-15,2.3343378453242996,1.8648779845467762,1.3919404435701082
2026-01-16,2.322636598085047,1.8555299810382313,1.3898472453676518
2026-01-19,2.312925108768162,1.8477715742332796,1.3881038620049744
2026-01-20,2.298782098354412,1.836472871773116,1.3855574802866975
2026-01-21,2.292198077499297,1.8312129666710786,1.3843669534395424
2026-01-22,2.296985466304705,1.8350375613005805,1.385234352673561
2026-01-23,2.302238736270788,1.8392343434956906,1.3861847735788262
2026-01-26,2.293111238279616,1.8319424812265568,1.3845360654926187
2026-01-27,2.2792974088769493,1.8209067580184024,1.3820339088560871
2026-01-28,2.281035702847025,1.8222954628119086,1.3823501090852695
2026-01-29,2.308120439359084,1.8439331743110217,1.3872742654794803
2026-01-30,2.2714924326235324,1.8355289504806183,1.3853774022519498
2026-02-02,2.227849341546374,1.7727187378719989,1.3711554774238226
2026-02-03,2.26579776699278,1.7936602585522008,1.3760148067984381
2026-02-04,2.281322822294869,1.7827149013935804,1.3734957723083532
2026-02-05,2.2750782151506272,1.7654684448253914,1.3695095036405156
2026-02-06,2.2607433128000385,1.7585896290464529,1.3679086927717639
2026-02-09,2.2838849498296034,1.7941479182610458,1.3762063351745184
2026-02-10,2.27995414268836,1.797413276328407,1.3769577458714588
2026-02-11,2.283008414052972,1.7924225262019788,1.3758107555601935
2026-02-12,2.2777049318909217,1.8055956604031231,1.3788441485442866
2026-02-13,2.2628809221532564,1.7944287715591671,1.3762858682474959
2026-02-24,2.2538998649228703,1.7939118492115467,1.376166927958538
2026-02-25,2.263914775182418,1.805460304391503,1.3788246843184149
2026-02-26,2.2534059144384795,1.7974173489470673,1.3769819699466805
2026-02-27,2.2480363954887452,1.796293205522422,1.3767236117148078
2026-03-02,2.2215714181962167,1.780885290014313,1.3731809092725606
2026-03-03,2.19254009307469,1.7654107285022316,1.3696013346811646
2026-03-04,2.1743666477553356,1.744333058898946,1.3646957332897331
2026-03-05,2.196911979316852,1.7605030492633977,1.3684909575008077
2026-03-06,2.2206010653587596,1.7748818621740943,1.3718440801419955
2026-03-09,2.195349385767992,1.7483757008375362,1.365697926762699
2026-03-10,2.228936295352675,1.7764073727782808,1.372266788861645
2026-03-11,2.2369126850561374,1.7789152793829432,1.372847992868544
2026-03-12,2.2314067355210487,1.777586986190701,1.3725404664791687
2026-03-13,2.223540678904647,1.7676343797973197,1.370235034149616
2026-03-16,2.236444554677636,1.7782490098969908,1.3727035092262507
2026-03-17,2.2267630339281146,1.7736505975649597,1.371638598174438
2026-03-18,2.232568982990809,1.7832389877533787,1.3738631297865007
2026-03-19,2.1929392175242843,1.7627265546860742,1.369122103650309
2026-03-20,2.1825753505047745,1.7509948057073395,1.3663884640851882
2026-03-23,2.1092479386865346,1.6854793170420492,1.3510509643440065
2026-03-24,2.1457685415396486,1.7221949156890852,1.359880140316145
2026-03-25,2.164771572857858,1.7447949341310263,1.3652337706114146
2026-03-26,2.14822497069956,1.733864314699784,1.3626679359985352
2026-03-27,2.179559421133,1.7430446226523197,1.36483241528047
2026-03-30,2.1705978264991863,1.7365986523570396,1.363318225266181
2026-03-31,2.1574314465218896,1.7262087166350317,1.3608712369462375
2026-04-01,2.2152936605695954,1.7731699292067171,1.371977917643373
2026-04-02,2.1721052591303214,1.7414505967769056,1.36461513369256
2026-04-03,2.172200354755002,1.734657898955719,1.3630182893842782
2026-04-07,2.1763647255638734,1.7389551675926411,1.3640312710938212
2026-04-08,2.2886747135180965,1.8195050623766797,1.3829862005968372
2026-04-09,2.267616937392546,1.8034123724214035,1.3793166365051233
2026-04-10,2.3034460746113683,1.8281772418761493,1.3849989635694449
2026-04-13,2.2931257177154305,1.8201452953840802,1.3831734998268466
2026-04-14,2.3250458057432075,1.8440370158590473,1.3886202729020596
2026-04-15,2.317131091488347,1.8353808237182427,1.386664754039453
2026-04-16,2.3628415650921846,1.8661801419396427,1.393645593406545
2026-04-17,2.3824723863606643,1.8690644100383809,1.3942917766075673
2026-04-20,2.3969596072323345,1.8793678732960815,1.3965976416190085
2026-04-21,2.3953502421891346,1.8761267525515295,1.3958750781998353
2026-04-22,2.428830880718689,1.8994041207842114,1.4010707236685476
2026-04-23,2.4126856880195526,1.890185485461679,1.399030721766702
2026-04-24,2.3748696830269487,1.8623541196127995,1.3928508622527873
2026-04-27,2.385819412860194,1.864890974468117,1.3934200548304116
2026-04-28,2.3642678545909552,1.8537785548728263,1.3909291421925531
2026-04-29,2.381879270609142,1.8693006858867196,1.3944231168616532
2026-04-30,2.4188068063448234,1.8931043644161525,1.3997500928572844
2026-05-06,2.47200928512667,1.9529030871925916,1.4130145387059763
2026-05-07,2.49697998794208,1.9824059216244043,1.4194185329838156
2026-05-08,2.4950162553238764,1.9720218683897566,1.4171880133740873
2026-05-11,2.5428554762516606,2.007972925920785,1.424938851529249
2026-05-12,2.5401415534395357,2.0082778524971654,1.4250037680009713
2026-05-13,2.562530624175018,2.024797386593194,1.4285202731951887
2026-05-14,2.520519881269402,1.9918999067329317,1.4215573962334866
2026-05-15,2.49724550343585,1.9592961368582542,1.4145769053884731
2026-05-18,2.4890198638174104,1.9490586741767346,1.412359525686657
2026-05-19,2.515169219076026,1.9716970113616712,1.4172808969505093
2026-05-20,2.5265324363412844,1.9814611194142215,1.4193864664785196
2026-05-21,2.4742184718112123,1.9478149129097937,1.4121558976281687
2026-05-22,2.4990900863609085,1.9777126537394432,1.4186586106054417
2026-05-25,2.543076902576145,2.028255036568116,1.429535173456699
2026-05-26,2.5255938729797753,2.0125205124644037,1.4262082167517989
2026-05-27,2.4839251541293335,1.9876725412948788,1.4209255306228223
2026-05-28,2.4764773861077534,1.9872009149459662,1.4208243853024294
2026-05-29,2.4370519832759396,2.0039614872720395,1.4244194666593375
2026-06-01,2.41069574915852,1.9887024211642106,1.4211656150840828
2026-06-02,2.4161028906027644,2.0202683892514264,1.4279329123893474
2026-06-03,2.421912021423248,2.043937514691375,1.4329517391060835
2026-06-04,2.4243619119179542,2.046945762221592,1.4335844404727989
2026-06-05,2.3837804746387143,2.003829029463516,1.4245253615738667
2026-06-08,2.3087833928346067,1.928635373874078,1.4084887734455946
2026-06-09,2.349912729656324,1.9882090545873843,1.4215408300884698
2026-06-10,2.3224669068048245,1.9298434544447436,1.4090216611181925
2026-06-11,2.315136234465943,1.9054323824981212,1.4036747410250596
2026-06-12,2.3253033153040574,1.9218254091785996,1.407297615973291
2026-06-15,2.375560580192835,2.0116875043283584,1.4270386462978937
2026-06-16,2.3768100535089194,2.029594839555261,1.4308495452619752
2026-06-17,2.398381902876551,2.058171559296573,1.4368934589017872
2026-06-18,2.401918198526874,2.0926001855690566,1.4441042671067377
2026-06-22,2.422428292567526,2.1053767147023557,1.4467493935433284
2026-06-23,2.3749939689797865,2.0423615668829656,1.4337587786683128
2026-06-24,2.3837784334392498,2.0730622121279816,1.440224429071929
2026-06-25,2.396637278898099,2.096217673342952,1.445050486975034
2026-06-26,2.3786814580885824,2.0680419719802563,1.4392235189803273
2026-06-29,2.411881232737637,2.07885492452844,1.4414810537636367
2026-06-30,2.469667991469196,2.1196113863697135,1.449959230889339
