date,vol_60,ret_60,rsi_60,bear_vol,bear_trend,bear_combo
2022-07-14,0.20188385425777985,0.02636884114292659,52.72963761753763,True,False,False
2022-07-15,0.2034471898765152,0.01419459784120436,51.64533629603354,True,False,False
2022-07-18,0.20525854107072938,0.03261901101765741,53.15761525400496,True,False,False
2022-07-19,0.20427205429751966,0.03824359344209327,53.650133126074756,True,False,False
2022-07-20,0.20301445279997635,0.06364113696005025,55.75588875196664,True,False,False
2022-07-21,0.2028033633002496,0.06528211793737682,55.90408759755608,True,False,False
2022-07-22,0.17855858197954638,0.11501509231774754,60.58651003822202,False,False,False
2022-07-25,0.17902133723243627,0.11174086526465477,60.25518160760548,False,False,False
2022-07-26,0.1745678597597637,0.09716606526279281,59.23445852982981,False,False,False
2022-07-27,0.1747726222867516,0.08913038513210725,58.543077004380926,False,False,False
2022-07-28,0.16201813057137637,0.061036772091652924,56.30741208631972,False,False,False
2022-07-29,0.16373026715063888,0.050947518239420786,55.24592813851441,False,False,False
2022-08-01,0.15455819782419128,0.08480308644334844,58.69801841719247,False,False,False
2022-08-02,0.15779534908317314,0.07464687755785127,57.59226507892381,False,False,False
2022-08-03,0.15758821978573054,0.06419300603604738,56.6527162489931,False,False,False
2022-08-04,0.15644095594447283,0.05995638985572893,56.29261416398996,False,False,False
2022-08-05,0.15914376537537583,0.08190039381190295,58.21071413611893,False,False,False
2022-08-08,0.1579166810749292,0.06708154123954979,56.94564092099192,False,False,False
2022-08-09,0.15774084291036253,0.07130781843032619,57.364336168841994,False,False,False
2022-08-10,0.1577437163661913,0.04561340195394137,54.89319697602362,False,False,False
2022-08-11,0.16303264738932235,0.07073628220149586,57.08879095692566,False,False,False
2022-08-12,0.1629048185092653,0.07216296633774344,57.23954630283869,False,False,False
2022-08-15,0.16022510142494933,0.0580123575324647,56.06911295641828,False,False,False
2022-08-16,0.1602653877726494,0.05757137137299484,56.02153614546167,False,False,False
2022-08-17,0.1510237590768044,0.08951570100979955,59.41918623390484,False,False,False
2022-08-18,0.15136271642484497,0.07517504702520084,58.02346811876452,False,False,False
2022-08-19,0.15208353084924733,0.06356542868129722,56.831718359488455,False,False,False
2022-08-22,0.1515755455701409,0.05951870624969158,56.47749170826139,False,False,False
2022-08-23,0.15063569409870783,0.045271255124623266,55.09685942495353,False,False,False
2022-08-24,0.15202464233792068,0.017432859799948686,52.15828805594347,False,False,False
2022-08-25,0.15331002922657377,0.02949454719596445,53.373385615942894,False,False,False
2022-08-26,0.15325913225222476,0.025910373551230936,53.0164422676936,False,False,False
2022-08-29,0.14898979094735662,0.00011919306489205361,50.29713016696736,False,False,False
2022-08-30,0.14902502902160206,-0.0027400465306564037,49.98429146636042,False,True,False
2022-08-31,0.14705352595970472,-0.020376844163439767,47.99793372083209,False,True,False
2022-09-01,0.14646753874815624,-0.018471295081357475,48.20347261030111,False,True,False
2022-09-02,0.14491353423734826,-0.028765539787526273,46.960802052196854,False,True,False
2022-09-05,0.1419331801145009,-0.015444710169052023,48.45043763779906,False,True,False
2022-09-06,0.14294684493865376,-0.007872236563580381,49.364758485026485,False,True,False
2022-09-07,0.14266968385960124,-0.014033453108723726,48.63736321590868,False,True,False
2022-09-08,0.1426365761408866,-0.013282764642725042,48.72323586973366,False,True,False
2022-09-09,0.14335175165889186,-0.01080055799722246,49.023599738464895,False,True,False
2022-09-13,0.14354712879122544,-0.009143696567904147,49.22065142241275,False,True,False
2022-09-14,0.1463118951837792,-0.022277244345533687,47.764801404911985,False,True,False
2022-09-15,0.1447998521097638,-0.017759575113575843,48.25578990427935,False,True,False
2022-09-16,0.14595777739313218,-0.04939603879629484,44.611850658481195,False,True,False
2022-09-19,0.14421047866653602,-0.06612909794390676,42.53989370130127,False,True,False
2022-09-20,0.1417734017311209,-0.0724595159257082,41.632013384551385,False,True,False
2022-09-21,0.14022481003055323,-0.08870958169746546,39.52430271210199,False,True,False
2022-09-22,0.13682241500539116,-0.07964429966271325,40.43901586356379,False,True,False
2022-09-23,0.13537002529136807,-0.09463167485677093,38.41933343891025,False,True,False
2022-09-26,0.13518659246593767,-0.09367519432085691,38.51556093952711,False,True,False
2022-09-27,0.13881611354106274,-0.08553209430633046,39.81627605278504,False,True,False
2022-09-28,0.142577769909099,-0.10154403901020714,38.245564128720346,False,True,False
2022-09-29,0.14085499362619022,-0.08682595028944451,39.82678376845856,False,True,False
2022-09-30,0.14191246459676815,-0.10062965251715061,38.29204791031368,False,True,False
2022-10-10,0.14529843345316662,-0.11607084035791304,36.856761951893155,False,True,False
2022-10-11,0.14240505878437257,-0.1035521818694799,38.00976541532495,False,True,False
